b1e6f1e64422b43c05ae07e37fa54ed05a6ad960	9e299074362ec67e493bed1620048fa570e77c2c	1
3837acca12eebdef66c7a1306740997e0a74ee2a	b84790134205bc4b6188f3de3c25a4c49b373448	1
2b797dfce730d89c004b4dd2ef0d16178e14efc0	fc781cbebad9191a06ebb52130e5572e2d2397bf	1
2b797dfce730d89c004b4dd2ef0d16178e14efc0	c67f2ef02829068461fbed5392060b418c8b6e5a	1
2b797dfce730d89c004b4dd2ef0d16178e14efc0	6f218011a99ef0a05faab5082f13253bf6273140	1
fc781cbebad9191a06ebb52130e5572e2d2397bf	c67f2ef02829068461fbed5392060b418c8b6e5a	1
fc781cbebad9191a06ebb52130e5572e2d2397bf	6f218011a99ef0a05faab5082f13253bf6273140	1
c67f2ef02829068461fbed5392060b418c8b6e5a	6f218011a99ef0a05faab5082f13253bf6273140	1
db7f540d271fbb915f81f80457fa56c9f2dafedc	7d5e31547d3d41b016d768eaa3c4dfe924359d75	1
13d32709fd93b1de5115980c904bb9f1e047101e	a7c6026834c9040a71c3ffe16195326166f4db42	1
987f2aa0e67a4ac3667aab3761da13347a59788a	1e989b96ac19709515c9254f9e349901bfb028cc	1
8b984563e3b59550b02b1ccac3d5e010f8e7a3d6	1c5b2eefcae213e321d78dafed3455ccf6f39e35	1
34a7a7d019aed8f79557e9e46f570b4c81266e25	227709191cee924780d4eaf357c0a21d822580a0	1
534eae5ede5b39632d08100fa328970cec2bc27a	c34f0ec8f981ae813fc9db2b24082c0e39d76487	2
534eae5ede5b39632d08100fa328970cec2bc27a	b4d00db79a60b57f32af029365a8bd0505a1b5e4	2
c34f0ec8f981ae813fc9db2b24082c0e39d76487	b4d00db79a60b57f32af029365a8bd0505a1b5e4	2
de39754b40eaf5493ad0f556067014ac33275bf5	c86548130fbec306d14a83dba0a84dd4a218fc33	1
4514ff128e7d2c4f94403c7144ad93fefd04baf0	5abb0a4fa35b63c42e72ad448dc564ec7bf4699a	1
ae5a63fa55ea627e1be60b5eddee604c5f6bd359	8f725c0f5a6b9c7c5a3cd781423dc4d41a460d9b	1
ae5a63fa55ea627e1be60b5eddee604c5f6bd359	5760bd347d4316c7f631e1a7c09b80cef7aca243	1
ae5a63fa55ea627e1be60b5eddee604c5f6bd359	a015ce20440c05fb4f158aead46a64fde5f677ce	1
ae5a63fa55ea627e1be60b5eddee604c5f6bd359	7d9b1b732c8de3e85b743b776dfab7ce0e26fb47	1
ae5a63fa55ea627e1be60b5eddee604c5f6bd359	46927dabd81e30b5f950cb4319be75ad96008017	1
8f725c0f5a6b9c7c5a3cd781423dc4d41a460d9b	5760bd347d4316c7f631e1a7c09b80cef7aca243	1
8f725c0f5a6b9c7c5a3cd781423dc4d41a460d9b	a015ce20440c05fb4f158aead46a64fde5f677ce	1
8f725c0f5a6b9c7c5a3cd781423dc4d41a460d9b	7d9b1b732c8de3e85b743b776dfab7ce0e26fb47	1
8f725c0f5a6b9c7c5a3cd781423dc4d41a460d9b	46927dabd81e30b5f950cb4319be75ad96008017	1
5760bd347d4316c7f631e1a7c09b80cef7aca243	a015ce20440c05fb4f158aead46a64fde5f677ce	1
5760bd347d4316c7f631e1a7c09b80cef7aca243	7d9b1b732c8de3e85b743b776dfab7ce0e26fb47	1
5760bd347d4316c7f631e1a7c09b80cef7aca243	46927dabd81e30b5f950cb4319be75ad96008017	1
a015ce20440c05fb4f158aead46a64fde5f677ce	7d9b1b732c8de3e85b743b776dfab7ce0e26fb47	1
a015ce20440c05fb4f158aead46a64fde5f677ce	46927dabd81e30b5f950cb4319be75ad96008017	1
7d9b1b732c8de3e85b743b776dfab7ce0e26fb47	46927dabd81e30b5f950cb4319be75ad96008017	1
ba786e76812b71bff408eb014614bf2eedbc1d51	663ff7edd8a556113d4ac00f906123a647e07e63	1
ba786e76812b71bff408eb014614bf2eedbc1d51	4553496087f5341bed272d01de6858eea3c72be3	1
663ff7edd8a556113d4ac00f906123a647e07e63	4553496087f5341bed272d01de6858eea3c72be3	1
6a37e6fadc23a7aa227825e3d63bff46ea146092	105142f68b1432dc7728a54f2a5cdbf91dcb6cbc	1
39d89da344fc03e82c9ac8bd18481a48f9c933e9	ca91812d4d83ce4ef5634db27ef710bf96de2864	1
234b36465aa06d2e8ca8a91f7c77c8bbfe8f059f	e92201f5f70141e86e6330ffd8094120474ff7f2	1
234b36465aa06d2e8ca8a91f7c77c8bbfe8f059f	8781be4e4316e2bb56094c3621d4b66978e1b59c	2
234b36465aa06d2e8ca8a91f7c77c8bbfe8f059f	6007c499a69def95863db04f2b2ced7d12029410	2
e92201f5f70141e86e6330ffd8094120474ff7f2	8781be4e4316e2bb56094c3621d4b66978e1b59c	1
e92201f5f70141e86e6330ffd8094120474ff7f2	6007c499a69def95863db04f2b2ced7d12029410	1
8781be4e4316e2bb56094c3621d4b66978e1b59c	6007c499a69def95863db04f2b2ced7d12029410	1
efc03fc083168f1b783ddcd0b23c04569d639056	5dabdfb731d4174f1f89dc0c61f9d00b6e872890	1
4e6d57e88a90ed4e813ddf044f588ad3561dcdd9	2beae7212a897934ae1525161a86f38a1e0bb84c	1
4e6d57e88a90ed4e813ddf044f588ad3561dcdd9	9d6d1e794be00058f5a4993c7235f8ca11c70335	1
2beae7212a897934ae1525161a86f38a1e0bb84c	9d6d1e794be00058f5a4993c7235f8ca11c70335	1
54702e7543bdc0ae4aef8cea468e103eb530166a	7dbc0ef310dca1fe8b11d5b41d498e4da838ddf3	1
54702e7543bdc0ae4aef8cea468e103eb530166a	f61bacd8baf0db800a291b899e6f2b44b0eeb5f3	1
7dbc0ef310dca1fe8b11d5b41d498e4da838ddf3	f61bacd8baf0db800a291b899e6f2b44b0eeb5f3	1
17eceef261c7bac8d4842dd0b595ad8e720b4ac8	d9f40621c4d860e09134f2177f1e7e571bf7fc5e	1
ea9ec27b83c305bbb1fd2dbcb73fe847bf38037c	4e7503ef22377f84c4974e5d2ee4e20030d35525	1
9e44a015c528d41a4f04090796ae3fd3ff773536	622cd0cd6537cf0b6019460bf5af870a939f4230	1
